lable,Sample ID,Inspection Time of Prestate,Inspection Time of PostState IRI,Pre-State IRI,Post-State IRI,Inspection Post time for Sneff,Sneff ,,,Construction year,Functional inspection year,Structural inspection year,Number of samples,&,,,,,,,,
6,3935,2012,2024,1,6.353214929,2024,2.407088522,2012&2024&2024,,,,,,,,,,,,,,
6,3936,2012,2024,1,6.1,2024,2.042022309,2012&2024&2024,,,,,,,,,,,,,,
6,3937,2012,2024,1,5.727842428,2024,2.328674855,2012&2024&2024,,,,,,,,,,,,,,
6,3938,2012,2024,1,5.4,2024,2.433649099,2012&2024&2024,,,,,,,,,,,,,,
6,3939,2012,2024,1,5.235415357,2024,2.730789766,2012&2024&2024,,,,,,,,,,,,,,
6,3940,2012,2024,1,5.4,2024,2.559805295,2012&2024&2024,,,,,,,,,,,,,,
6,3941,2012,2024,1,5.867996143,2024,2.734907523,2012&2024&2024,,,,,,,,,,,,,,
6,3942,2012,2024,1,5.8,2024,2.702921343,2012&2024&2024,,,,,,,,,,,,,,
6,3943,2012,2024,1,4.730100071,2024,2.237536279,2012&2024&2024,,,,,,,,,,,,,,
6,3944,2012,2024,1,4.5,2024,2.604149978,2012&2024&2024,,,,,,,,,,,,,,
6,3945,2012,2024,1,6.536603572,2024,2.525599048,2012&2024&2024,,,,,,,,,,,,,,
6,3946,2012,2024,1,8.3,2024,3.461052723,2012&2024&2024,,,,,,,,,,,,,,
6,3947,2012,2024,1,7.34848564,2024,3.225442901,2012&2024&2024,,,,,,,,,,,,,,
6,3948,2012,2024,1,5.6,2024,3.089224272,2012&2024&2024,,,,,,,,,,,,,,
6,3949,2012,2024,1,5.381953866,2024,3.044009098,2012&2024&2024,,,,,,,,,,,,,,
6,3950,2012,2024,1,6.3,2024,3.215657381,2012&2024&2024,,,,,,,,,,,,,,
6,3951,2012,2024,1,7.361198895,2024,3.884969159,2012&2024&2024,,,,,,,,,,,,,,
6,3952,2012,2024,1,7.9,2024,3.069434133,2012&2024&2024,,,,,,,,,,,,,,
6,3953,2012,2024,1,7.573250554,2024,3.070938377,2012&2024&2024,,,,,,,,,,,,,,
6,3954,2012,2024,1,7,2024,3.155197835,2012&2024&2024,,,,,,,,,,,,,,
6,3955,2012,2024,1,6.933298891,2024,1.825259902,2012&2024&2024,,,,,,,,,,,,,,
6,3956,2012,2024,1,7.7,2024,2.540730708,2012&2024&2024,,,,,,,,,,,,,,
6,3957,2012,2024,1,9.156053883,2024,1.757805528,2012&2024&2024,,,,,,,,,,,,,,
6,3958,2012,2024,1,9.7,2024,3.755104912,2012&2024&2024,,,,,,,,,,,,,,
6,3959,2012,2024,1,8.154985576,2024,3.724730906,2012&2024&2024,,,,,,,,,,,,,,
6,3960,2012,2024,1,6.5,2024,3.493324609,2012&2024&2024,,,,,,,,,,,,,,
6,3961,2012,2024,1,6.636503813,2024,3.121834111,2012&2024&2024,,,,,,,,,,,,,,
6,3962,2012,2024,1,7,2024,2.431916267,2012&2024&2024,,,,,,,,,,,,,,
6,3963,2012,2024,1,5.898999172,2024,3.131395205,2012&2024&2024,,,,,,,,,,,,,,
6,3964,2012,2024,1,4.6,2024,3.445737507,2012&2024&2024,,,,,,,,,,,,,,
6,3965,2012,2024,1,4.5299995,2024,3.023775668,2012&2024&2024,,,,,,,,,,,,,,
6,3966,2012,2024,1,4.8,2024,3.198201539,2012&2024&2024,,,,,,,,,,,,,,
6,3967,2012,2024,1,4.381002829,2024,3.131640824,2012&2024&2024,,,,,,,,,,,,,,
6,3968,2012,2024,1,4,2024,2.353143457,2012&2024&2024,,,,,,,,,,,,,,
6,3969,2012,2024,1,4.445989184,2024,1.988701477,2012&2024&2024,,,,,,,,,,,,,,
6,3970,2012,2024,1,5,2024,2.938475304,2012&2024&2024,,,,,,,,,,,,,,
6,3971,2012,2024,1,4.872540434,2024,2.504412158,2012&2024&2024,,,,,,,,,,,,,,
6,3972,2012,2024,1,4.5,2024,1.726854952,2012&2024&2024,,,,,,,,,,,,,,
6,3973,2012,2024,1,4.63884908,2024,2.646238214,2012&2024&2024,,,,,,,,,,,,,,
6,3974,2012,2024,1,6.1,2024,2.137366162,2012&2024&2024,,,,,,,,,,,,,,
6,3975,2012,2024,1,8.984563248,2024,1.936967482,2012&2024&2024,,,,,,,,,,,,,,
6,3976,2012,2024,1,10.5,2024,2.752383791,2012&2024&2024,,,,,,,,,,,,,,
6,3977,2012,2024,1,8.410397929,2024,2.273517756,2012&2024&2024,,,,,,,,,,,,,,
6,3978,2012,2024,1,5.6,2024,2.318849904,2012&2024&2024,,,,,,,,,,,,,,
6,3979,2012,2024,1,5.123845036,2024,3.311325821,2012&2024&2024,,,,,,,,,,,,,,
6,3980,2012,2024,1,5.6,2024,3.881712804,2012&2024&2024,,,,,,,,,,,,,,
6,3981,2012,2024,1,5.181721927,2024,2.186930097,2012&2024&2024,,,,,,,,,,,,,,
6,3982,2012,2024,1,4.6,2024,2.72775787,2012&2024&2024,,,,,,,,,,,,,,
6,3983,2012,2024,1,4.824267255,2024,2.908819701,2012&2024&2024,,,,,,,,,,,,,,
6,3984,2012,2024,1,5.2,2024,4.079479353,2012&2024&2024,,,,,,,,,,,,,,
6,3985,2012,2024,1,4.921209052,2024,2.514652533,2012&2024&2024,,,,,,,,,,,,,,
6,3986,2012,2024,1,4.2,2024,2.242651863,2012&2024&2024,,,,,,,,,,,,,,
6,3987,2012,2024,1,3.578396535,2024,1.686058255,2012&2024&2024,,,,,,,,,,,,,,
6,3988,2012,2024,1,3.9,2024,1.999202427,2012&2024&2024,,,,,,,,,,,,,,
6,3989,2012,2024,1,5.552704807,2024,2.482075916,2012&2024&2024,,,,,,,,,,,,,,
6,3990,2012,2024,1,6.8,2024,1.778616178,2012&2024&2024,,,,,,,,,,,,,,
6,3991,2012,2024,1,6.123284237,2024,2.198720079,2012&2024&2024,,,,,,,,,,,,,,
6,3992,2012,2024,1,5,2024,3.040566025,2012&2024&2024,,,,,,,,,,,,,,
6,3993,2012,2024,1,5.079158244,2024,2.265177095,2012&2024&2024,,,,,,,,,,,,,,
6,3994,2012,2024,1,5.7,2024,2.751850506,2012&2024&2024,,,,,,,,,,,,,,
6,3995,2012,2024,1,5.885082788,2024,1.723428618,2012&2024&2024,,,,,,,,,,,,,,
6,3996,2012,2024,1,5.7,2024,2.111817694,2012&2024&2024,,,,,,,,,,,,,,
6,3997,2012,2024,1,5.443010606,2024,2.009486719,2012&2024&2024,,,,,,,,,,,,,,
6,3998,2012,2024,1,5.3,2024,1.849976435,2012&2024&2024,,,,,,,,,,,,,,
6,3999,2012,2024,1,5.355374789,2024,1.661138697,2012&2024&2024,,,,,,,,,,,,,,
6,4000,2012,2024,1,5.4,2024,1.841506849,2012&2024&2024,,,,,,,,,,,,,,
6,4001,2012,2024,1,5.260490239,2024,1.882903714,2012&2024&2024,,,,,,,,,,,,,,
6,4002,2012,2024,1,5.2,2024,1.791279548,2012&2024&2024,,,,,,,,,,,,,,
6,4003,2012,2024,1,5.377664255,2024,2.493900592,2012&2024&2024,,,,,,,,,,,,,,
6,4004,2012,2024,1,5.1,2024,2.670233525,2012&2024&2024,,,,,,,,,,,,,,
6,4005,2012,2024,1,3.891352742,2024,3.368959092,2012&2024&2024,,,,,,,,,,,,,,
6,4006,2012,2024,1,3,2024,2.046289175,2012&2024&2024,,,,,,,,,,,,,,
6,4007,2012,2024,1,3.519424777,2024,2.882309669,2012&2024&2024,,,,,,,,,,,,,,
6,4008,2012,2024,1,4.2,2024,2.335415986,2012&2024&2024,,,,,,,,,,,,,,
6,4009,2012,2024,1,3.755948151,2024,3.249678288,2012&2024&2024,,,,,,,,,,,,,,
6,4010,2012,2024,1,3.1,2024,2.533887982,2012&2024&2024,,,,,,,,,,,,,,
6,4011,2012,2024,1,3.231782618,2024,1.880710131,2012&2024&2024,,,,,,,,,,,,,,
6,4012,2012,2024,1,3.3,2024,2.15874755,2012&2024&2024,,,,,,,,,,,,,,
6,4013,2012,2024,1,2.604421378,2024,1.77225812,2012&2024&2024,,,,,,,,,,,,,,
6,4014,2012,2024,1,2.9,2024,1.860084923,2012&2024&2024,,,,,,,,,,,,,,
6,4015,2012,2024,1,5.525531872,2024,2.107417351,2012&2024&2024,,,,,,,,,,,,,,
6,4016,2012,2024,1,7.7,2024,2.327737008,2012&2024&2024,,,,,,,,,,,,,,
6,4017,2012,2024,1,6.743451134,2024,1.8080069,2012&2024&2024,,,,,,,,,,,,,,
6,4018,2012,2024,1,4.5,2024,1.883865939,2012&2024&2024,,,,,,,,,,,,,,
6,4019,2012,2024,1,3.363163593,2024,3.423242112,2012&2024&2024,,,,,,,,,,,,,,
6,4020,2012,2024,1,3.4,2024,1.716149927,2012&2024&2024,,,,,,,,,,,,,,
6,4021,2012,2024,1,4.028894495,2024,2.247852873,2012&2024&2024,,,,,,,,,,,,,,
6,4022,2012,2024,1,4.4,2024,3.184896179,2012&2024&2024,,,,,,,,,,,,,,
6,4023,2012,2024,1,3.908758429,2024,2.508711326,2012&2024&2024,,,,,,,,,,,,,,
6,4024,2012,2024,1,3.2,2024,2.597469088,2012&2024&2024,,,,,,,,,,,,,,
6,4025,2012,2024,1,3.098571791,2024,2.349723782,2012&2024&2024,,,,,,,,,,,,,,
6,4026,2012,2024,1,3.9,2024,2.228466469,2012&2024&2024,,,,,,,,,,,,,,
6,4027,2012,2024,1,5.521954406,2024,3.082100168,2012&2024&2024,,,,,,,,,,,,,,
6,4028,2012,2024,1,6.9,2024,1.923154094,2012&2024&2024,,,,,,,,,,,,,,
6,4029,2012,2024,1,7.051110583,2024,3.64659609,2012&2024&2024,,,,,,,,,,,,,,
6,4030,2012,2024,1,6.3,2024,2.542421988,2012&2024&2024,,,,,,,,,,,,,,
6,4031,2012,2024,1,5.298603262,2024,3.025183086,2012&2024&2024,,,,,,,,,,,,,,
6,4032,2012,2024,1,4.7,2024,2.039433476,2012&2024&2024,,,,,,,,,,,,,,
6,4033,2012,2024,1,4.866976371,2024,2.855153931,2012&2024&2024,,,,,,,,,,,,,,
6,4034,2012,2024,1,5,2024,2.900003207,2012&2024&2024,,,,,,,,,,,,,,
6,4035,2012,2024,1,4.370991255,2024,2.04641239,2012&2024&2024,,,,,,,,,,,,,,
6,4036,2012,2024,1,3.7,2024,3.251522893,2012&2024&2024,,,,,,,,,,,,,,
6,4037,2012,2024,1,3.736558608,2024,3.36210158,2012&2024&2024,,,,,,,,,,,,,,
6,4038,2012,2024,1,3.9,2024,3.020055288,2012&2024&2024,,,,,,,,,,,,,,
6,4039,2012,2024,1,3.545274312,2024,2.634958008,2012&2024&2024,,,,,,,,,,,,,,
6,4040,2012,2024,1,3.1,2024,1.879251374,2012&2024&2024,,,,,,,,,,,,,,
6,4041,2012,2024,1,3.082344145,2024,3.036715999,2012&2024&2024,,,,,,,,,,,,,,
6,4042,2012,2024,1,3.3,2024,2.091791119,2012&2024&2024,,,,,,,,,,,,,,
6,4043,2012,2024,1,3.450349108,2024,3.215857006,2012&2024&2024,,,,,,,,,,,,,,
6,4044,2012,2024,1,3.5,2024,2.681675017,2012&2024&2024,,,,,,,,,,,,,,
6,4045,2012,2024,1,3.478759423,2024,2.908315827,2012&2024&2024,,,,,,,,,,,,,,
6,4046,2012,2024,1,3.4,2024,2.346115277,2012&2024&2024,,,,,,,,,,,,,,
6,4047,2012,2024,1,3.284613199,2024,2.203724655,2012&2024&2024,,,,,,,,,,,,,,
6,4048,2012,2024,1,3.2,2024,2.39007084,2012&2024&2024,,,,,,,,,,,,,,
6,4049,2012,2024,1,3.195287779,2024,2.504188735,2012&2024&2024,,,,,,,,,,,,,,
6,4050,2012,2024,1,3.2,2024,2.358401419,2012&2024&2024,,,,,,,,,,,,,,
6,4051,2012,2024,1,3.146735683,2024,3.066907003,2012&2024&2024,,,,,,,,,,,,,,
6,4052,2012,2024,1,3.1,2024,3.251250161,2012&2024&2024,,,,,,,,,,,,,,
6,4053,2012,2024,1,3.142769489,2024,3.061777111,2012&2024&2024,,,,,,,,,,,,,,
6,4054,2012,2024,1,3.3,2024,2.982317972,2012&2024&2024,,,,,,,,,,,,,,
6,4055,2012,2024,1,3.482186362,2024,3.128770138,2012&2024&2024,,,,,,,,,,,,,,
6,4056,2012,2024,1,3.2,2024,3.998132761,2012&2024&2024,,,,,,,,,,,,,,
6,4057,2012,2024,1,2.428485063,2024,3.117199939,2012&2024&2024,,,,,,,,,,,,,,
6,4058,2012,2024,1,3.4,2024,3.578763907,2012&2024&2024,,,,,,,,,,,,,,
6,4059,2012,2024,1,7.453873386,2024,3.863188313,2012&2024&2024,,,,,,,,,,,,,,
6,4060,2012,2024,1,10.1,2024,3.368951792,2012&2024&2024,,,,,,,,,,,,,,
6,4061,2012,2024,1,7.418521392,2024,3.923476589,2012&2024&2024,,,,,,,,,,,,,,
6,4062,2012,2024,1,3.6,2024,3.500986376,2012&2024&2024,,,,,,,,,,,,,,
6,4063,2012,2024,1,3.222041046,2024,3.503924431,2012&2024&2024,,,,,,,,,,,,,,
6,4064,2012,2024,1,4.3,2024,3.395053502,2012&2024&2024,,,,,,,,,,,,,,
6,4065,2012,2024,1,4.093314424,2024,3.417953907,2012&2024&2024,,,,,,,,,,,,,,
6,4066,2012,2024,1,3.4,2024,3.63847691,2012&2024&2024,,,,,,,,,,,,,,
6,4067,2012,2024,1,3.467201259,2024,3.130103851,2012&2024&2024,,,,,,,,,,,,,,
6,4068,2012,2024,1,3.8,2024,2.10764911,2012&2024&2024,,,,,,,,,,,,,,
6,4069,2012,2024,1,3.712880541,2024,3.317350508,2012&2024&2024,,,,,,,,,,,,,,
6,4070,2012,2024,1,3.5,2024,3.94780632,2012&2024&2024,,,,,,,,,,,,,,
6,4071,2012,2024,1,3.543776577,2024,4.010030839,2012&2024&2024,,,,,,,,,,,,,,
6,4072,2012,2024,1,3.6,2024,4.390222866,2012&2024&2024,,,,,,,,,,,,,,
6,4073,2012,2024,1,3.41201315,2024,3.621566795,2012&2024&2024,,,,,,,,,,,,,,
6,4074,2012,2024,1,3.3,2024,3.1305296,2012&2024&2024,,,,,,,,,,,,,,
6,4075,2012,2024,1,3.533170822,2024,3.286377606,2012&2024&2024,,,,,,,,,,,,,,
6,4076,2012,2024,1,3.6,2024,2.854336701,2012&2024&2024,,,,,,,,,,,,,,
6,4077,2012,2024,1,3.180303562,2024,2.570458242,2012&2024&2024,,,,,,,,,,,,,,
6,4078,2012,2024,1,3.5,2024,2.515225603,2012&2024&2024,,,,,,,,,,,,,,
6,4079,2012,2024,1,5.495614928,2024,2.265156581,2012&2024&2024,,,,,,,,,,,,,,
6,4080,2012,2024,1,7.4,2024,2.453231337,2012&2024&2024,,,,,,,,,,,,,,
6,4081,2012,2024,1,7.549736724,2024,2.71615031,2012&2024&2024,,,,,,,,,,,,,,
6,4082,2012,2024,1,7.4,2024,3.990345965,2012&2024&2024,,,,,,,,,,,,,,
6,4083,2012,2024,1,8.392938175,2024,2.028848583,2012&2024&2024,,,,,,,,,,,,,,
6,4084,2012,2024,1,8.8,2024,2.069507488,2012&2024&2024,,,,,,,,,,,,,,
6,4085,2012,2024,1,6.953510576,2024,2.257209396,2012&2024&2024,,,,,,,,,,,,,,
6,4086,2012,2024,1,4.6,2024,2.470730688,2012&2024&2024,,,,,,,,,,,,,,
6,4087,2012,2024,1,3.743019522,2024,2.45066288,2012&2024&2024,,,,,,,,,,,,,,
6,4088,2012,2024,1,4,2024,2.020416828,2012&2024&2024,,,,,,,,,,,,,,
6,4089,2012,2024,1,4.499411337,2024,2.075668566,2012&2024&2024,,,,,,,,,,,,,,
6,4090,2012,2024,1,4.8,2024,2.082045975,2012&2024&2024,,,,,,,,,,,,,,
6,4091,2012,2024,1,4.709335128,2024,3.407223643,2012&2024&2024,,,,,,,,,,,,,,
6,4092,2012,2024,1,4.6,2024,3.596441524,2012&2024&2024,,,,,,,,,,,,,,
6,4093,2012,2024,1,4.813248149,2024,3.235396903,2012&2024&2024,,,,,,,,,,,,,,
6,4094,2012,2024,1,5,2024,3.080781124,2012&2024&2024,,,,,,,,,,,,,,
6,4095,2012,2024,1,4.800172275,2024,2.693238164,2012&2024&2024,,,,,,,,,,,,,,
6,4096,2012,2024,1,4.5,2024,3.704135591,2012&2024&2024,,,,,,,,,,,,,,
6,4097,2012,2024,1,4.411062751,2024,3.710729493,2012&2024&2024,,,,,,,,,,,,,,
6,4098,2012,2024,1,4.3,2024,3.558225225,2012&2024&2024,,,,,,,,,,,,,,
6,4099,2012,2024,1,3.943076722,2024,3.292480837,2012&2024&2024,,,,,,,,,,,,,,
6,4100,2012,2024,1,3.7,2024,3.434245361,2012&2024&2024,,,,,,,,,,,,,,
6,4101,2012,2024,1,3.866630361,2024,2.501570265,2012&2024&2024,,,,,,,,,,,,,,
6,4102,2012,2024,1,3.9,2024,2.283932135,2012&2024&2024,,,,,,,,,,,,,,
6,4103,2012,2024,1,3.327901835,2024,2.901648101,2012&2024&2024,,,,,,,,,,,,,,
6,4104,2012,2024,1,2.8,2024,3.302931963,2012&2024&2024,,,,,,,,,,,,,,
6,4105,2012,2024,1,3.034262299,2024,2.03764067,2012&2024&2024,,,,,,,,,,,,,,
6,4106,2012,2024,1,3.9,2024,2.650323315,2012&2024&2024,,,,,,,,,,,,,,
6,4107,2012,2024,1,4.93504897,2024,3.260822643,2012&2024&2024,,,,,,,,,,,,,,
6,4108,2012,2024,1,5.2,2024,2.938928904,2012&2024&2024,,,,,,,,,,,,,,
6,4109,2012,2024,1,4.16304182,2024,3.80187991,2012&2024&2024,,,,,,,,,,,,,,
6,4110,2012,2024,1,3.4,2024,3.004224478,2012&2024&2024,,,,,,,,,,,,,,
6,4111,2012,2024,1,4.262783751,2024,1.967093305,2012&2024&2024,,,,,,,,,,,,,,
6,4112,2012,2024,1,5.1,2024,2.359247486,2012&2024&2024,,,,,,,,,,,,,,
6,4113,2012,2024,1,4.285823175,2024,3.416308019,2012&2024&2024,,,,,,,,,,,,,,
6,4114,2012,2024,1,3.3,2024,3.942228714,2012&2024&2024,,,,,,,,,,,,,,
6,4115,2012,2024,1,3.743923548,2024,3.157761497,2012&2024&2024,,,,,,,,,,,,,,
6,4116,2012,2024,1,4.6,2024,2.84281088,2012&2024&2024,,,,,,,,,,,,,,
6,4117,2012,2024,1,4.600982634,2024,3.959722818,2012&2024&2024,,,,,,,,,,,,,,
6,4118,2012,2024,1,4.1,2024,4.11417782,2012&2024&2024,,,,,,,,,,,,,,
6,4119,2012,2024,1,3.764645916,2024,3.887304535,2012&2024&2024,,,,,,,,,,,,,,
6,4120,2012,2024,1,3.9,2024,4.019684631,2012&2024&2024,,,,,,,,,,,,,,
6,4121,2012,2024,1,4.640433702,2024,3.355409139,2012&2024&2024,,,,,,,,,,,,,,
6,4122,2012,2024,1,5.8,2024,3.463748314,2012&2024&2024,,,,,,,,,,,,,,
6,4123,2012,2024,1,6.961119276,2024,3.539891471,2012&2024&2024,,,,,,,,,,,,,,
6,4124,2012,2024,1,7.1,2024,3.532901371,2012&2024&2024,,,,,,,,,,,,,,
6,4125,2012,2024,1,5.577589193,2024,3.271937452,2012&2024&2024,,,,,,,,,,,,,,
6,4126,2012,2024,1,3.9,2024,3.298635719,2012&2024&2024,,,,,,,,,,,,,,
6,4127,2012,2024,1,3.578523953,2024,3.061115555,2012&2024&2024,,,,,,,,,,,,,,
6,4128,2012,2024,1,4,2024,3.151120387,2012&2024&2024,,,,,,,,,,,,,,
6,4129,2012,2024,1,4.220814994,2024,3.38896737,2012&2024&2024,,,,,,,,,,,,,,
6,4130,2012,2024,1,4.1,2024,3.351814254,2012&2024&2024,,,,,,,,,,,,,,
6,4131,2012,2024,1,3.73821607,2024,3.145434591,2012&2024&2024,,,,,,,,,,,,,,
6,4132,2012,2024,1,3.4,2024,3.399971656,2012&2024&2024,,,,,,,,,,,,,,
6,4133,2012,2024,1,3.301320726,2024,3.550519443,2012&2024&2024,,,,,,,,,,,,,,
6,4134,2012,2024,1,3.3,2024,3.205749005,2012&2024&2024,,,,,,,,,,,,,,
6,4135,2012,2024,1,3.244001026,2024,3.174208698,2012&2024&2024,,,,,,,,,,,,,,
6,4136,2012,2024,1,3.3,2024,4.11383359,2012&2024&2024,,,,,,,,,,,,,,
6,4137,2012,2024,1,3.585175169,2024,4.012220966,2012&2024&2024,,,,,,,,,,,,,,
6,4138,2012,2024,1,3.7,2024,4.228573455,2012&2024&2024,,,,,,,,,,,,,,
6,4139,2012,2024,1,3.352798298,2024,4.80068975,2012&2024&2024,,,,,,,,,,,,,,
6,4140,2012,2024,1,3.2,2024,3.913941301,2012&2024&2024,,,,,,,,,,,,,,
6,4141,2012,2024,1,3.791131641,2024,3.662956337,2012&2024&2024,,,,,,,,,,,,,,
6,4142,2012,2024,1,4.3,2024,3.826379102,2012&2024&2024,,,,,,,,,,,,,,
6,4143,2012,2024,1,3.94517514,2024,4.423514014,2012&2024&2024,,,,,,,,,,,,,,
6,4144,2012,2024,1,3.5,2024,4.74429344,2012&2024&2024,,,,,,,,,,,,,,
6,4145,2012,2024,1,3.753167798,2024,4.701666159,2012&2024&2024,,,,,,,,,,,,,,
6,4146,2012,2024,1,4,2024,4.524305505,2012&2024&2024,,,,,,,,,,,,,,
6,4147,2012,2024,1,3.554653667,2024,4.660070874,2012&2024&2024,,,,,,,,,,,,,,
6,4148,2012,2024,1,3.3,2024,4.439751404,2012&2024&2024,,,,,,,,,,,,,,
6,4149,2012,2024,1,4.053217533,2024,4.910688144,2012&2024&2024,,,,,,,,,,,,,,
6,4150,2012,2024,1,4.8,2024,4.542296637,2012&2024&2024,,,,,,,,,,,,,,
6,4151,2012,2024,1,4.532476202,2024,4.876072391,2012&2024&2024,,,,,,,,,,,,,,
6,4152,2012,2024,1,4.1,2024,4.030808783,2012&2024&2024,,,,,,,,,,,,,,
6,4153,2012,2024,1,4.46687766,2024,3.586647937,2012&2024&2024,,,,,,,,,,,,,,
6,4154,2012,2024,1,5.2,2024,3.743872412,2012&2024&2024,,,,,,,,,,,,,,
6,4155,2012,2024,1,5.725013156,2024,4.23704265,2012&2024&2024,,,,,,,,,,,,,,
6,4156,2012,2024,1,6.3,2024,4.328891854,2012&2024&2024,,,,,,,,,,,,,,
6,4157,2012,2024,1,7.120569714,2024,4.663043323,2012&2024&2024,,,,,,,,,,,,,,
6,4158,2012,2024,1,7.3,2024,4.800282614,2012&2024&2024,,,,,,,,,,,,,,
6,4159,2012,2024,1,6.167707988,2024,4.411969142,2012&2024&2024,,,,,,,,,,,,,,
6,4160,2012,2024,1,5,2024,4.086433829,2012&2024&2024,,,,,,,,,,,,,,
6,4161,2012,2024,1,5.008598335,2024,4.091514236,2012&2024&2024,,,,,,,,,,,,,,
6,4162,2012,2024,1,5.2,2024,4.168952183,2012&2024&2024,,,,,,,,,,,,,,
6,4163,2012,2024,1,4.535398673,2024,4.047162852,2012&2024&2024,,,,,,,,,,,,,,
6,4164,2012,2024,1,4,2024,3.790011469,2012&2024&2024,,,,,,,,,,,,,,
6,4165,2012,2024,1,4.562306972,2024,4.58132481,2012&2024&2024,,,,,,,,,,,,,,
6,4166,2012,2024,1,5.1,2024,4.201872961,2012&2024&2024,,,,,,,,,,,,,,
6,4167,2012,2024,1,4.665373439,2024,3.675043351,2012&2024&2024,,,,,,,,,,,,,,
6,4168,2012,2024,1,5.1,2024,4.150808522,2012&2024&2024,,,,,,,,,,,,,,
6,4169,2012,2024,1,7.826199274,2024,4.355536206,2012&2024&2024,,,,,,,,,,,,,,
6,4170,2012,2024,1,9.8,2024,4.560679149,2012&2024&2024,,,,,,,,,,,,,,
6,4171,2012,2024,1,8.304829467,2024,4.001018771,2012&2024&2024,,,,,,,,,,,,,,
6,4172,2012,2024,1,6.4,2024,4.047274146,2012&2024&2024,,,,,,,,,,,,,,
6,4173,2012,2024,1,7.204482857,2024,4.003308545,2012&2024&2024,,,,,,,,,,,,,,
6,4174,2012,2024,1,8.3,2024,5.019297302,2012&2024&2024,,,,,,,,,,,,,,
6,4175,2012,2024,1,7.064739104,2024,4.680669343,2012&2024&2024,,,,,,,,,,,,,,
6,4176,2012,2024,1,5.6,2024,4.781963719,2012&2024&2024,,,,,,,,,,,,,,
6,4177,2012,2024,1,6.236560728,2024,3.662440162,2012&2024&2024,,,,,,,,,,,,,,
6,4178,2012,2024,1,7.5,2024,3.328510962,2012&2024&2024,,,,,,,,,,,,,,
6,4179,2012,2024,1,7.564017985,2024,4.429607727,2012&2024&2024,,,,,,,,,,,,,,
6,4180,2012,2024,1,7,2024,4.094755777,2012&2024&2024,,,,,,,,,,,,,,
6,4181,2012,2024,1,6.657367331,2024,4.348701508,2012&2024&2024,,,,,,,,,,,,,,
6,4182,2012,2024,1,6.1,2024,3.804834014,2012&2024&2024,,,,,,,,,,,,,,
6,4183,2012,2024,1,4.89401269,2024,4.475363263,2012&2024&2024,,,,,,,,,,,,,,
6,4184,2012,2024,1,3.9,2024,4.309131871,2012&2024&2024,,,,,,,,,,,,,,
6,4185,2012,2024,1,3.94158191,2024,3.82713346,2012&2024&2024,,,,,,,,,,,,,,
6,4186,2012,2024,1,4.4,2024,4.57518733,2012&2024&2024,,,,,,,,,,,,,,
6,4187,2012,2024,1,4.48965967,2024,4.067919108,2012&2024&2024,,,,,,,,,,,,,,
6,4188,2012,2024,1,4.2,2024,3.930366833,2012&2024&2024,,,,,,,,,,,,,,
6,4189,2012,2024,1,3.874779411,2024,4.006690625,2012&2024&2024,,,,,,,,,,,,,,
6,4190,2012,2024,1,4.5,2024,3.867012986,2012&2024&2024,,,,,,,,,,,,,,
6,4191,2012,2024,1,6.661222687,2024,3.666929248,2012&2024&2024,,,,,,,,,,,,,,
6,4192,2012,2024,1,8.7,2024,4.069416018,2012&2024&2024,,,,,,,,,,,,,,
6,4193,2012,2024,1,8.967829842,2024,3.208097503,2012&2024&2024,,,,,,,,,,,,,,
6,4194,2012,2024,1,8.1,2024,3.382381766,2012&2024&2024,,,,,,,,,,,,,,
6,4195,2012,2024,1,7.104957946,2024,4.619198317,2012&2024&2024,,,,,,,,,,,,,,
6,4196,2012,2024,1,6.2,2024,2.827440903,2012&2024&2024,,,,,,,,,,,,,,
6,4197,2012,2024,1,5.387338374,2024,3.241887306,2012&2024&2024,,,,,,,,,,,,,,
6,4198,2012,2024,1,4.6,2024,2.17559192,2012&2024&2024,,,,,,,,,,,,,,
6,4199,2012,2024,1,4.058188559,2024,3.441219015,2012&2024&2024,,,,,,,,,,,,,,
6,4200,2012,2024,1,5.2,2024,4.261136793,2012&2024&2024,,,,,,,,,,,,,,
6,4201,2012,2024,1,8.74240739,2024,4.721106528,2012&2024&2024,,,,,,,,,,,,,,
6,4202,2012,2024,1,11.3,2024,4.555393742,2012&2024&2024,,,,,,,,,,,,,,
6,4203,2012,2024,1,9.847181883,2024,4.992480121,2012&2024&2024,,,,,,,,,,,,,,
6,4204,2012,2024,1,6.9,2024,4.085235486,2012&2024&2024,,,,,,,,,,,,,,
6,4205,2012,2024,1,5.581365079,2024,3.778165419,2012&2024&2024,,,,,,,,,,,,,,
6,4206,2012,2024,1,5.9,2024,3.270107395,2012&2024&2024,,,,,,,,,,,,,,
6,4207,2012,2024,1,6.9648578,2024,3.397627855,2012&2024&2024,,,,,,,,,,,,,,
6,4208,2012,2024,1,7.4,2024,4.119104788,2012&2024&2024,,,,,,,,,,,,,,
6,4209,2012,2024,1,6.309203721,2024,3.959860558,2012&2024&2024,,,,,,,,,,,,,,
6,4210,2012,2024,1,5.2,2024,3.924489402,2012&2024&2024,,,,,,,,,,,,,,
6,4211,2012,2024,1,5.498327315,2024,4.307339148,2012&2024&2024,,,,,,,,,,,,,,
6,4212,2012,2024,1,5.9,2024,3.298051453,2012&2024&2024,,,,,,,,,,,,,,
