経過年数,建設時健全度（1と仮定）,調査時健全度,定数項（x1＝1）,管径,管渠延長,スパンID,調査年,建設年,材質番号（1 ヒューム管）
39,1,3,1,0.181818182,0.156571429,25116043,2011,1972,1
24,1,3,1,0.151515152,0.106428571,25116046,2011,1987,1
23,1,1,1,0.121212121,0.029714286,25116063,2011,1988,1
27,1,2,1,0.151515152,0.185857143,25117012,2011,1984,1
27,1,3,1,0.151515152,0.171619048,25117040,2011,1984,1
27,1,2,1,0.151515152,0.11352381,25117061,2011,1984,1
27,1,2,1,0.151515152,0.165952381,25118031,2011,1984,1
22,1,1,1,0.484848485,0.035904762,25118047,2010,1988,1
24,1,3,1,0.151515152,0.095333333,25120008,2013,1989,1
40,1,2,1,0.151515152,0.080809524,25121015,2013,1973,1
48,1,1,1,0.424242424,0.034190476,25122002,2014,1966,1
45,1,4,1,0.424242424,0.10047619,25122003,2011,1966,1
46,1,1,1,0.909090909,0.370904762,25126002,2011,1965,1
28,1,2,1,0.151515152,0.142619048,25126025,2011,1983,1
39,1,3,1,0.151515152,0.181904762,25126032,2011,1972,1
26,1,2,1,0.151515152,0.213952381,25126066,2011,1985,1
41,1,2,1,0.151515152,0.11952381,25131002,2013,1972,1
24,1,3,1,0.181818182,0.236095238,25133004,2011,1987,1
68,1,1,1,0.151515152,0.022857143,25133011,2018,1950,1
24,1,3,1,0.181818182,0.011809524,25133027,2011,1987,1
46,1,3,1,0.545454545,0.311142857,25134001,2011,1965,1
23,1,4,1,0.121212121,0.073333333,25134039,2011,1988,1
27,1,1,1,0.151515152,0.194761905,25136013,2011,1984,1
27,1,1,1,0.151515152,0.088,25136020,2011,1984,1
26,1,2,1,0.151515152,0.193619048,25136026,2011,1985,1
28,1,2,1,0.151515152,0.171190476,25136074,2011,1983,1
12,1,1,1,0.824242424,0.222238095,25144009,2011,1999,1
13,1,3,1,0.181818182,0.088,25144014,2011,1998,1
15,1,2,1,0.151515152,0.131095238,25145007,2011,1996,1
15,1,1,1,0.151515152,0.045380952,25145009,2011,1996,1
15,1,1,1,0.151515152,0.266142857,25146062,2011,1996,1
40,1,4,1,0.151515152,0.11252381,25147075,2017,1977,1
40,1,4,1,0.151515152,0.150333333,25147076,2017,1977,1
41,1,3,1,0.151515152,0.147,25147097,2017,1976,1
34,1,3,1,0.151515152,0.103,25147098,2010,1976,1
41,1,3,1,0.151515152,0.104714286,25147099,2017,1976,1
24,1,1,1,0.151515152,0.05347619,25147100,2017,1993,1
32,1,1,1,0.151515152,0.115904762,25147110,2010,1978,1
39,1,3,1,0.151515152,0.138095238,25148014,2017,1978,1
39,1,3,1,0.151515152,0.138571429,25148015,2017,1978,1
39,1,3,1,0.151515152,0.080142857,25148016,2017,1978,1
39,1,3,1,0.151515152,0.084285714,25148017,2017,1978,1
39,1,3,1,0.151515152,0.145142857,25148018,2017,1978,1
39,1,3,1,0.151515152,0.138238095,25148019,2017,1978,1
39,1,3,1,0.151515152,0.138333333,25148020,2017,1978,1
25,1,1,1,0.151515152,0.155238095,25148022,2017,1992,1
25,1,3,1,0.151515152,0.129,25148031,2017,1992,1
39,1,4,1,0.151515152,0.035714286,25148032,2017,1978,1
39,1,3,1,0.151515152,0.104761905,25148033,2017,1978,1
39,1,3,1,0.151515152,0.10952381,25148034,2017,1978,1
39,1,3,1,0.151515152,0.10952381,25148035,2017,1978,1
32,1,1,1,0.151515152,0.016809524,25148036,2010,1978,1
25,1,1,1,0.151515152,0.156857143,25148037,2017,1992,1
25,1,4,1,0.151515152,0.19047619,25148038,2017,1992,1
18,1,2,1,0.151515152,0.294,25148039,2010,1992,1
25,1,3,1,0.151515152,0.342142857,25148040,2017,1992,1
27,1,2,1,0.151515152,0.162142857,25148041,2017,1990,1
25,1,4,1,0.151515152,0.097285714,25148042,2017,1992,1
25,1,3,1,0.151515152,0.026857143,25148043,2017,1992,1
67,1,1,1,0.272727273,0.171885714,25151015,2017,1950,1
42,1,3,1,0.363636364,0.182047619,25155005,2011,1969,1
32,1,1,1,0.151515152,0.19547619,25157030,2017,1985,1
40,1,4,1,0.151515152,0.112380952,25157031,2017,1977,1
40,1,4,1,0.151515152,0.138571429,25157032,2017,1977,1
40,1,3,1,0.151515152,0.138095238,25157033,2017,1977,1
23,1,1,1,0.151515152,0.200047619,25157074,2017,1994,1
23,1,2,1,0.151515152,0.237333333,25157075,2017,1994,1
32,1,1,1,0.151515152,0.169047619,25157076,2017,1985,1
32,1,3,1,0.151515152,0.171857143,25157077,2017,1985,1
32,1,2,1,0.151515152,0.162142857,25157078,2017,1985,1
32,1,1,1,0.151515152,0.190952381,25157079,2017,1985,1
32,1,2,1,0.151515152,0.142238095,25157080,2017,1985,1
32,1,2,1,0.151515152,0.068904762,25157081,2017,1985,1
32,1,2,1,0.151515152,0.066666667,25157082,2017,1985,1
33,1,4,1,0.151515152,0.118142857,25157084,2010,1977,1
40,1,4,1,0.151515152,0.133809524,25157085,2017,1977,1
40,1,3,1,0.151515152,0.135,25158015,2017,1977,1
40,1,3,1,0.151515152,0.150238095,25158016,2017,1977,1
40,1,3,1,0.151515152,0.127285714,25158017,2017,1977,1
40,1,3,1,0.151515152,0.17552381,25158018,2017,1977,1
40,1,3,1,0.151515152,0.177047619,25158019,2017,1977,1
40,1,3,1,0.151515152,0.092952381,25158020,2017,1977,1
40,1,4,1,0.151515152,0.094904762,25158021,2017,1977,1
40,1,4,1,0.151515152,0.161904762,25158036,2017,1977,1
20,1,2,1,0.151515152,0.19047619,25158043,2010,1990,1
27,1,3,1,0.151515152,0.199666667,25158044,2017,1990,1
25,1,4,1,0.151515152,0.081095238,25158045,2017,1992,1
25,1,3,1,0.151515152,0.142857143,25158046,2017,1992,1
27,1,1,1,0.151515152,0.237809524,25158047,2017,1990,1
27,1,3,1,0.151515152,0.208952381,25158048,2017,1990,1
27,1,2,1,0.151515152,0.180238095,25158049,2017,1990,1
27,1,3,1,0.151515152,0.175809524,25158050,2017,1990,1
27,1,1,1,0.151515152,0.20452381,25158051,2017,1990,1
25,1,3,1,0.151515152,0.172047619,25159026,2017,1992,1
22,1,3,1,0.151515152,0.294761905,25159027,2018,1996,1
22,1,3,1,0.151515152,0.332857143,25159028,2018,1996,1
22,1,3,1,0.151515152,0.151952381,25159029,2018,1996,1
24,1,3,1,0.151515152,0.380428571,25159030,2018,1994,1
24,1,3,1,0.151515152,0.342309524,25159031,2018,1994,1
23,1,3,1,0.151515152,0.20152381,25159032,2017,1994,1
24,1,4,1,0.151515152,0.037942857,25159034,2018,1994,1
35,1,1,1,0.727272727,0.238333333,25160003,2005,1970,1
35,1,3,1,0.727272727,0.245428571,25160004,2005,1970,1
35,1,1,1,0.727272727,0.029047619,25160005,2005,1970,1
54,1,3,1,0.151515152,0.071285714,25160016,2017,1963,1
54,1,4,1,0.151515152,0.113,25160022,2017,1963,1
52,1,1,1,0.666666667,0.163761905,25160023,2012,1960,1
55,1,3,1,0.151515152,0.133142857,25160026,2017,1962,1
51,1,3,1,0.151515152,0.201714286,25160034,2005,1954,1
25,1,1,1,0.151515152,0.158095238,25167056,2018,1993,1
25,1,2,1,0.151515152,0.186809524,25167057,2018,1993,1
25,1,1,1,0.151515152,0.12952381,25167058,2018,1993,1
40,1,4,1,0.151515152,0.095714286,25167059,2017,1977,1
40,1,3,1,0.151515152,0.09547619,25167060,2017,1977,1
40,1,2,1,0.151515152,0.097619048,25167061,2017,1977,1
40,1,4,1,0.151515152,0.095714286,25167062,2017,1977,1
40,1,3,1,0.151515152,0.095238095,25167063,2017,1977,1
25,1,1,1,0.151515152,0.349238095,25167064,2018,1993,1
38,1,2,1,0.151515152,0.16352381,25167065,2018,1980,1
38,1,2,1,0.151515152,0.04,25167066,2018,1980,1
38,1,2,1,0.151515152,0.11147619,25167067,2018,1980,1
30,1,2,1,0.151515152,0.111904762,25167068,2010,1980,1
38,1,3,1,0.151515152,0.125857143,25167069,2018,1980,1
20,1,2,1,0.272727273,0.325,25167078,2011,1991,1
40,1,3,1,0.151515152,0.1,25167079,2017,1977,1
40,1,4,1,0.151515152,0.138571429,25158001,2017,1977,1
38,1,2,1,0.151515152,0.107142857,25167070,2018,1980,1
40,1,3,1,0.151515152,0.140238095,25168003,2017,1977,1
40,1,3,1,0.151515152,0.172619048,25168006,2017,1977,1
40,1,3,1,0.151515152,0.16,25168007,2017,1977,1
33,1,2,1,0.151515152,0.11952381,25168008,2010,1977,1
40,1,3,1,0.151515152,0.123095238,25168009,2017,1977,1
40,1,3,1,0.151515152,0.018809524,25168010,2017,1977,1
43,1,1,1,0.151515152,0.123333333,25168011,2018,1975,1
43,1,3,1,0.151515152,0.132380952,25168012,2018,1975,1
43,1,3,1,0.151515152,0.152380952,25168013,2018,1975,1
43,1,3,1,0.151515152,0.128571429,25168014,2018,1975,1
38,1,2,1,0.151515152,0.063809524,25168015,2018,1980,1
25,1,1,1,0.151515152,0.105809524,25168016,2018,1993,1
25,1,1,1,0.151515152,0.025619048,25168017,2018,1993,1
25,1,2,1,0.151515152,0.127619048,25168030,2018,1993,1
43,1,3,1,0.151515152,0.105238095,25168039,2018,1975,1
35,1,2,1,0.151515152,0.107142857,25168040,2010,1975,1
43,1,4,1,0.151515152,0.019047619,25168041,2018,1975,1
43,1,1,1,0.151515152,0.147619048,25168042,2018,1975,1
43,1,2,1,0.151515152,0.153333333,25168043,2018,1975,1
43,1,3,1,0.151515152,0.15547619,25168044,2018,1975,1
43,1,3,1,0.151515152,0.138571429,25168045,2018,1975,1
43,1,1,1,0.151515152,0.148095238,25168046,2018,1975,1
26,1,1,1,0.151515152,0.016190476,25168047,2018,1992,1
26,1,4,1,0.151515152,0.128142857,25168048,2018,1992,1
26,1,2,1,0.151515152,0.142142857,25168049,2018,1992,1
26,1,2,1,0.151515152,0.143238095,25168050,2018,1992,1
26,1,2,1,0.151515152,0.094571429,25168051,2018,1992,1
26,1,3,1,0.151515152,0.070714286,25168052,2018,1992,1
18,1,2,1,0.151515152,0.027619048,25168053,2010,1992,1
28,1,2,1,0.151515152,0.190952381,25168054,2018,1990,1
28,1,2,1,0.151515152,0.194285714,25168055,2018,1990,1
43,1,1,1,0.151515152,0.079761905,25168056,2018,1975,1
43,1,4,1,0.151515152,0.021428571,25168057,2018,1975,1
43,1,3,1,0.151515152,0.105952381,25168058,2018,1975,1
43,1,3,1,0.151515152,0.12,25168059,2018,1975,1
43,1,2,1,0.151515152,0.120952381,25168060,2018,1975,1
43,1,2,1,0.151515152,0.117857143,25168061,2018,1975,1
35,1,3,1,0.151515152,0.126190476,25168062,2010,1975,1
43,1,3,1,0.151515152,0.123809524,25168063,2018,1975,1
43,1,2,1,0.151515152,0.07047619,25168064,2018,1975,1
43,1,4,1,0.151515152,0.052857143,25168065,2018,1975,1
25,1,2,1,0.151515152,0.093666667,25168066,2018,1993,1
25,1,2,1,0.151515152,0.128428571,25168067,2018,1993,1
25,1,2,1,0.151515152,0.106095238,25168068,2018,1993,1
26,1,1,1,0.151515152,0.076571429,25168069,2018,1992,1
26,1,2,1,0.121212121,0.125142857,25168070,2018,1992,1
26,1,2,1,0.151515152,0.135809524,25168071,2018,1992,1
18,1,2,1,0.151515152,0.12347619,25168072,2010,1992,1
26,1,3,1,0.151515152,0.100809524,25168073,2018,1992,1
26,1,3,1,0.151515152,0.103333333,25168074,2018,1992,1
26,1,2,1,0.151515152,0.088857143,25168075,2018,1992,1
26,1,3,1,0.151515152,0.090952381,25168076,2018,1992,1
26,1,2,1,0.121212121,0.016190476,25168078,2018,1992,1
26,1,4,1,0.121212121,0.017142857,25168080,2018,1992,1
26,1,4,1,0.151515152,0.124761905,25168085,2018,1992,1
26,1,4,1,0.151515152,0.123809524,25168086,2018,1992,1
26,1,2,1,0.151515152,0.126190476,25168087,2018,1992,1
26,1,4,1,0.151515152,0.13,25168088,2018,1992,1
26,1,2,1,0.151515152,0.127619048,25168089,2018,1992,1
18,1,2,1,0.151515152,0.133333333,25168090,2010,1992,1
26,1,3,1,0.151515152,0.087619048,25168091,2018,1992,1
26,1,2,1,0.151515152,0.094047619,25168092,2018,1992,1
26,1,2,1,0.151515152,0.087619048,25168093,2018,1992,1
26,1,1,1,0.151515152,0.094047619,25168094,2018,1992,1
27,1,3,1,0.151515152,0.15,25168097,2018,1991,1
42,1,3,1,0.151515152,0.123333333,25168101,2018,1976,1
36,1,3,1,0.151515152,0.075238095,25168103,2018,1982,1
36,1,1,1,0.151515152,0.177142857,25168104,2018,1982,1
41,1,3,1,0.151515152,0.128571429,25168105,2018,1977,1
36,1,1,1,0.121212121,0.02,25168106,2018,1982,1
36,1,2,1,0.151515152,0.090714286,25168107,2018,1982,1
36,1,2,1,0.151515152,0.060952381,25168121,2018,1982,1
36,1,1,1,0.151515152,0.020714286,25168122,2018,1982,1
26,1,1,1,0.151515152,0.004285714,25168124,2018,1992,1
12,1,4,1,0.151515152,0.148095238,25168125,2018,2006,1
12,1,2,1,0.151515152,0.105619048,25168126,2018,2006,1
12,1,3,1,0.151515152,0.128285714,25168127,2018,2006,1
12,1,3,1,0.151515152,0.139190476,25168128,2018,2006,1
12,1,2,1,0.151515152,0.156428571,25168129,2018,2006,1
12,1,2,1,0.151515152,0.156666667,25168130,2018,2006,1
12,1,2,1,0.121212121,0.085,25168131,2018,2006,1
26,1,1,1,0.151515152,0.033809524,25168108,2018,1992,1
42,1,4,1,0.121212121,0.154761905,25169007,2018,1976,1
42,1,3,1,0.121212121,0.154285714,25169008,2018,1976,1
42,1,3,1,0.151515152,0.125952381,25169009,2018,1976,1
41,1,4,1,0.151515152,0.126666667,25169011,2018,1977,1
33,1,3,1,0.151515152,0.127142857,25169012,2010,1977,1
41,1,4,1,0.151515152,0.105238095,25169013,2018,1977,1
41,1,3,1,0.151515152,0.105238095,25169014,2018,1977,1
41,1,3,1,0.151515152,0.1,25169015,2018,1977,1
41,1,4,1,0.151515152,0.128095238,25169016,2018,1977,1
41,1,4,1,0.151515152,0.126904762,25169017,2018,1977,1
41,1,4,1,0.151515152,0.127142857,25169018,2018,1977,1
41,1,3,1,0.151515152,0.105238095,25169019,2018,1977,1
41,1,4,1,0.151515152,0.073952381,25169020,2018,1977,1
41,1,3,1,0.151515152,0.128095238,25169021,2018,1977,1
33,1,2,1,0.151515152,0.126428571,25169022,2010,1977,1
41,1,2,1,0.151515152,0.126666667,25169023,2018,1977,1
41,1,2,1,0.151515152,0.067142857,25169024,2018,1977,1
41,1,3,1,0.151515152,0.088333333,25169025,2018,1977,1
41,1,3,1,0.151515152,0.221095238,25169026,2018,1977,1
27,1,3,1,0.151515152,0.248428571,25169029,2017,1990,1
41,1,2,1,0.151515152,0.108095238,25169034,2018,1977,1
26,1,3,1,0.151515152,0.054047619,25169040,2018,1992,1
29,1,3,1,0.181818182,0.353809524,25169041,2018,1989,1
41,1,3,1,0.151515152,0.078714286,25169047,2018,1977,1
41,1,3,1,0.181818182,0.064190476,25169048,2018,1977,1
41,1,2,1,0.151515152,0.067142857,25169049,2018,1977,1
41,1,3,1,0.151515152,0.033714286,25169050,2018,1977,1
33,1,2,1,0.151515152,0.142666667,25169051,2010,1977,1
41,1,2,1,0.181818182,0.109047619,25169052,2018,1977,1
38,1,3,1,0.181818182,0.084666667,25169053,2018,1980,1
38,1,2,1,0.181818182,0.062571429,25169054,2018,1980,1
27,1,2,1,0.151515152,0.099952381,25169055,2018,1991,1
27,1,3,1,0.151515152,0.100047619,25169056,2018,1991,1
41,1,3,1,0.181818182,0.104952381,25169058,2018,1977,1
41,1,3,1,0.181818182,0.093857143,25169059,2018,1977,1
41,1,3,1,0.181818182,0.09552381,25169060,2018,1977,1
38,1,2,1,0.151515152,0.123285714,25169061,2018,1980,1
38,1,2,1,0.151515152,0.146666667,25169062,2018,1980,1
27,1,3,1,0.151515152,0.380380952,25169064,2017,1990,1
27,1,3,1,0.151515152,0.277285714,25169066,2017,1990,1
24,1,3,1,0.151515152,0.233571429,25169082,2018,1994,1
42,1,1,1,0.242424242,0.083904762,25173023,2013,1971,1
38,1,3,1,0.151515152,0.107857143,25174007,2013,1975,1
33,1,2,1,0.151515152,0.173333333,25174016,2013,1980,1
33,1,2,1,0.151515152,0.038190476,25175009,2013,1980,1
33,1,1,1,0.181818182,0.036238095,25175013,2013,1980,1
33,1,1,1,0.151515152,0.073333333,25175020,2013,1980,1
33,1,1,1,0.151515152,0.104142857,25175033,2013,1980,1
16,1,1,1,0.606060606,0.710666667,25176010,2010,1994,1
26,1,1,1,0.151515152,0.013809524,25178005,2018,1992,1
26,1,1,1,0.151515152,0.172095238,25178011,2018,1992,1
42,1,3,1,0.151515152,0.118095238,25178018,2018,1976,1
42,1,3,1,0.151515152,0.116428571,25178019,2018,1976,1
27,1,1,1,0.151515152,0.031428571,25178023,2018,1991,1
18,1,2,1,0.151515152,0.019904762,25178027,2011,1993,1
42,1,3,1,0.151515152,0.150952381,25178029,2018,1976,1
42,1,3,1,0.151515152,0.162380952,25178030,2018,1976,1
42,1,4,1,0.151515152,0.15952381,25178031,2018,1976,1
34,1,4,1,0.151515152,0.150952381,25178033,2010,1976,1
42,1,3,1,0.151515152,0.13852381,25178040,2018,1976,1
42,1,3,1,0.151515152,0.086904762,25178041,2018,1976,1
42,1,2,1,0.151515152,0.097619048,25178042,2018,1976,1
42,1,2,1,0.151515152,0.139047619,25178043,2018,1976,1
42,1,2,1,0.151515152,0.11952381,25178044,2018,1976,1
42,1,3,1,0.151515152,0.15952381,25178045,2018,1976,1
26,1,4,1,0.151515152,0.100142857,25178046,2018,1992,1
28,1,1,1,0.121212121,0.035142857,25178065,2018,1990,1
42,1,2,1,0.151515152,0.210714286,25178081,2018,1976,1
42,1,2,1,0.151515152,0.07952381,25178082,2018,1976,1
25,1,3,1,0.151515152,0.118285714,25178083,2018,1993,1
26,1,4,1,0.151515152,0.052571429,25178097,2018,1992,1
42,1,3,1,0.151515152,0.132619048,25178118,2018,1976,1
40,1,1,1,0.151515152,0.134047619,25179006,2018,1978,1
40,1,1,1,0.151515152,0.134142857,25179007,2018,1978,1
31,1,1,1,0.151515152,0.211761905,25179044,2018,1987,1
31,1,2,1,0.151515152,0.126857143,25179045,2018,1987,1
31,1,2,1,0.151515152,0.041714286,25179046,2018,1987,1
31,1,2,1,0.151515152,0.067142857,25179047,2018,1987,1
31,1,3,1,0.151515152,0.014666667,25179048,2018,1987,1
31,1,3,1,0.151515152,0.167809524,25179049,2018,1987,1
31,1,3,1,0.151515152,0.034809524,25179050,2018,1987,1
21,1,2,1,0.181818182,0.397142857,25179062,2010,1989,1
28,1,4,1,0.151515152,0.015285714,25180027,2013,1985,1
35,1,1,1,0.151515152,0.050285714,25184009,2013,1978,1
31,1,2,1,0.151515152,0.05047619,25184020,2013,1982,1
31,1,2,1,0.151515152,0.179904762,25185005,2013,1982,1
32,1,2,1,0.151515152,0.18347619,25185019,2013,1981,1
33,1,3,1,0.151515152,0.172619048,25185028,2013,1980,1
32,1,1,1,0.151515152,0.144333333,25185037,2013,1981,1
31,1,2,1,0.151515152,0.141857143,25185047,2013,1982,1
31,1,3,1,0.151515152,0.012619048,25185051,2013,1982,1
35,1,1,1,0.151515152,0.129761905,25185060,2013,1978,1
31,1,3,1,0.151515152,0.11047619,25185073,2013,1982,1
33,1,1,1,0.151515152,0.132619048,25188017,2010,1977,1
20,1,2,1,0.484848485,0.386952381,25188049,2010,1990,1
32,1,2,1,0.272727273,0.118,25188057,2011,1979,1
28,1,4,1,0.151515152,0.023285714,25188067,2010,1982,1
31,1,3,1,0.151515152,0.129285714,25188079,2010,1979,1
27,1,1,1,0.121212121,0.036380952,25188095,2018,1991,1
13,1,2,1,0.151515152,0.154190476,25188133,2018,2005,1
13,1,2,1,0.151515152,0.115952381,25188134,2018,2005,1
13,1,2,1,0.151515152,0.164904762,25188135,2018,2005,1
27,1,3,1,0.151515152,0.168333333,25189013,2018,1991,1
27,1,1,1,0.151515152,0.019809524,25189014,2018,1991,1
41,1,4,1,0.151515152,0.155095238,25190007,2013,1972,1
44,1,1,1,0.727272727,0.40152381,25191007,2012,1968,1
25,1,2,1,0.151515152,0.14847619,25192007,2013,1988,1
40,1,1,1,0.242424242,0.014142857,25193004,2013,1973,1
41,1,1,1,0.606060606,0.236190476,25194012,2012,1971,1
32,1,2,1,0.151515152,0.123952381,25195006,2013,1981,1
33,1,2,1,0.151515152,0.155238095,25197045,2010,1977,1
20,1,1,1,0.151515152,0.048952381,25198021,2010,1990,1
21,1,2,1,0.151515152,0.043904762,25199036,2010,1989,1
23,1,2,1,0.151515152,0.159619048,25200014,2011,1988,1
24,1,1,1,0.363636364,0.653571429,25213010,2011,1987,1
22,1,2,1,0.181818182,0.386809524,25221024,2011,1989,1
22,1,3,1,0.212121212,0.329380952,25242007,2010,1988,1
23,1,3,1,0.484848485,0.387904762,25263001,2010,1987,1
20,1,2,1,0.151515152,0.039047619,25290075,2010,1990,1
20,1,2,1,0.151515152,0.089666667,25290076,2010,1990,1
21,1,2,1,0.363636364,0.191333333,25291002,2010,1989,1
21,1,3,1,0.151515152,0.152714286,25291004,2010,1989,1
21,1,2,1,0.151515152,0.220761905,25291033,2010,1989,1
18,1,3,1,0.151515152,0.481952381,25370001,2016,1998,1
18,1,3,1,0.151515152,0.47152381,25370002,2016,1998,1
18,1,3,1,0.151515152,0.457095238,25371001,2016,1998,1
28,1,3,1,0.151515152,0.187619048,25371003,2010,1982,1
22,1,2,1,0.151515152,0.205666667,25371004,2010,1988,1
26,1,3,1,0.212121212,0.305142857,25371005,2015,1989,1
26,1,3,1,0.212121212,0.204761905,25371006,2015,1989,1
26,1,1,1,0.212121212,0.139761905,25371007,2015,1989,1
27,1,3,1,0.242424242,0.261666667,25371008,2015,1988,1
27,1,4,1,0.242424242,0.065952381,25371009,2015,1988,1
21,1,3,1,0.151515152,0.166238095,25371010,2010,1989,1
21,1,3,1,0.151515152,0.042333333,25371012,2010,1989,1
33,1,3,1,0.151515152,0.17147619,25371015,2015,1982,1
27,1,3,1,0.151515152,0.205761905,25371019,2015,1988,1
27,1,3,1,0.151515152,0.193904762,25371020,2015,1988,1
18,1,1,1,0.151515152,0.314095238,25371027,2016,1998,1
18,1,3,1,0.151515152,0.286,25371028,2016,1998,1
18,1,3,1,0.151515152,0.109619048,25371029,2016,1998,1
26,1,3,1,0.212121212,0.330952381,25372001,2015,1989,1
26,1,3,1,0.212121212,0.303619048,25372002,2015,1989,1
28,1,3,1,0.151515152,0.114428571,25381004,2010,1982,1
28,1,4,1,0.151515152,0.176190476,25381017,2010,1982,1
28,1,1,1,0.151515152,0.104666667,25381030,2010,1982,1
33,1,3,1,0.151515152,0.095238095,25381046,2015,1982,1
33,1,1,1,0.151515152,0.093,25381047,2015,1982,1
33,1,3,1,0.151515152,0.181142857,25381053,2015,1982,1
33,1,3,1,0.151515152,0.185619048,25381054,2015,1982,1
28,1,2,1,0.151515152,0.119095238,25381055,2010,1982,1
33,1,3,1,0.151515152,0.118952381,25381056,2015,1982,1
33,1,3,1,0.151515152,0.121714286,25381057,2015,1982,1
33,1,3,1,0.151515152,0.275571429,25381066,2015,1982,1
27,1,3,1,0.151515152,0.199714286,25381067,2015,1988,1
27,1,3,1,0.151515152,0.205571429,25381068,2015,1988,1
25,1,3,1,0.151515152,0.337238095,25382001,2015,1990,1
25,1,2,1,0.151515152,0.347238095,25382003,2015,1990,1
25,1,1,1,0.151515152,0.295142857,25382006,2015,1990,1
19,1,3,1,0.151515152,0.037238095,25382017,2010,1991,1
26,1,2,1,0.181818182,0.174047619,25382021,2015,1989,1
21,1,3,1,0.181818182,0.301952381,25382022,2010,1989,1
26,1,3,1,0.181818182,0.293952381,25382023,2015,1989,1
26,1,3,1,0.181818182,0.247857143,25382024,2015,1989,1
26,1,3,1,0.181818182,0.260904762,25382025,2015,1989,1
19,1,1,1,0.151515152,0.424285714,25382043,2010,1991,1
24,1,3,1,0.151515152,0.137142857,25382063,2015,1991,1
24,1,4,1,0.151515152,0.123428571,25382064,2015,1991,1
24,1,1,1,0.151515152,0.034857143,25383008,2015,1991,1
24,1,2,1,0.151515152,0.092380952,25383009,2015,1991,1
24,1,2,1,0.151515152,0.263666667,25383011,2015,1991,1
24,1,1,1,0.151515152,0.465666667,25383018,2015,1991,1
28,1,3,1,0.151515152,0.142666667,25391001,2010,1982,1
28,1,2,1,0.151515152,0.157142857,25391007,2010,1982,1
28,1,2,1,0.151515152,0.162380952,25391008,2010,1982,1
28,1,3,1,0.151515152,0.101142857,25391015,2010,1982,1
25,1,2,1,0.151515152,0.356904762,25391041,2015,1990,1
28,1,3,1,0.151515152,0.184666667,25391049,2010,1982,1
28,1,3,1,0.151515152,0.141904762,25391062,2010,1982,1
28,1,3,1,0.151515152,0.1,25391075,2010,1982,1
23,1,1,1,0.151515152,0.383333333,25392032,2015,1992,1
23,1,3,1,0.151515152,0.356047619,25392033,2015,1992,1
23,1,3,1,0.151515152,0.34852381,25392034,2015,1992,1
24,1,3,1,0.151515152,0.391238095,25392058,2015,1991,1
29,1,1,1,0.484848485,0.433761905,26001003,2010,1981,1
26,1,4,1,0.181818182,0.052571429,26004012,2013,1987,1
30,1,2,1,0.151515152,0.166666667,26005006,2013,1983,1
31,1,3,1,0.151515152,0.165714286,26006007,2014,1983,1
31,1,3,1,0.151515152,0.190238095,26007007,2014,1983,1
31,1,2,1,0.151515152,0.19,26007008,2014,1983,1
30,1,2,1,0.151515152,0.197142857,26007009,2013,1983,1
30,1,3,1,0.151515152,0.213952381,26007041,2013,1983,1
32,1,2,1,0.181818182,0.079047619,26008002,2013,1981,1
48,1,2,1,0.181818182,0.192047619,26009024,2013,1965,1
30,1,1,1,0.545454545,0.180571429,26016001,2013,1983,1
